"","Big66","Big68","Big71","Big72","Big77","Big91","Big92","Big94","Big95","Big96","Big97","Big98","Big99","Big00","Big01","Big02","Big03","Big04","Big05","Big06","Big09","Big13","Har66","Har67","Har72","Har77","Har96","Har97","Har98","Har99","Har01","Har02","Har03","Har04","Har05","Har06","Har09","Har15","Pip66","Pip67","Pip68","Pip69","Pip71","Pip72","Pip77","Pip91","Pip92","Pip93","Pip94","Pip95","Pip96","Pip97","Pip98","Pip99","Pip00","Pip01","Pip02","Pip03","Pip04","Pip05","Pip06","Pip07","Pip08","Pip09","Pip13","Sno66","Sno67","Sno68","Sno69","Sno70","Sno71","Sno72","Sno73","Sno74","Sno75","Sno77","Sno78","Sno79","Sno91","Sno92","Sno93","Sno94","Sno95","Sno96","Sno97","Sno98","Sno99","Sno00","Sno01","Sno02","Sno03","Sno04","Sno05","Sno06","Sno07","Sno08","Sno09","Sno13","Opa06","Opa07","Opa08","Opa09","Opa10","Opa11","Opa12","Opa13","Oes06","Oes07","Oes08","Oes09","Oes10","Oes11","Oes12","Oes13","Eif75","Eif07","Eif08","Eif09","Eif10","Eif11","Eif12","Eif13","Hun07","Hun08","Hun09","Hun10","Hun11","Hun12","Hun13","Sen75","Sen07","Sen09","Sen10","Sen11","Sen12","Sen13"
"Opa10",0.916706762656124,0.996667090848995,1,1,1,0.998488712913709,0.998448758975371,0.999215772579264,1,1,1,0.998781160632682,0.995443944634263,0.995148297176961,0.997075072635728,0.99611716612087,0.995875561372604,0.990831714987759,0.969272707227638,0.84400504600853,0.905881098428645,0.982509899098707,1,1,1,1,1,1,1,1,1,0.998387926556926,1,1,1,1,1,1,0.656761854140541,0.870845196979415,1,1,1,1,1,0.760007936301727,0.449443962210919,0.704027784222914,0.117518394861672,0.361835345259291,0.385786998248461,0.683428872427114,0.693144983327082,0.560915416835495,0.170450890525111,0.670080326154422,0.531977712064147,0.586271482316373,0.4048584974003,0.794894160001757,0.642112621815634,0.875671950377213,0.52335743782327,0.884055708343722,0.896482840297878,0.996292918237522,0.742975862373397,0.747730447565601,0.712494415192941,0.83238181646361,0.604298952306722,1,1,1,1,1,1,1,1,1,0.998741205526901,0.994431236396079,0.979232326699951,0.682010679465701,0.558820321729054,0.671928327149798,0.378934049155155,0.287536426666509,0.489242625898272,0.561925642364591,0.545133059915864,0.362581015805093,0.375307164479179,0.443936782149431,0.565070534629034,0.580658984137336,0.198255116866276,0.166479120974117,0.68427095285116,0.018665176898335,0.122412886627526,0.183024366702323,0,0.281852438456374,0.221049347427941,0.654549200743353,0.194139194047954,0.314330599516631,0.571752591929697,0.322284948446791,0.327693955934842,0.73153958906962,0.374930255188305,0.673826084304454,0.0465783727311739,0.227396616160533,0.639445620072275,0.248473234585341,0.718842645582494,0.232464602241893,0.254661577030691,0.447560039174661,0.755737743159166,0.380947357293252,0.754833553674778,0.406557149025137,0.56398491616019,0.087491495645812,0.180675780257529,0.498722058372612,0.553091137535759,0.297578859294879,0.81568591012539,0.701330347300504,0.590194845938526,0.751792398934815
"Opa11",0.856032646412237,0.994133487605172,1,1,1,0.997332727959219,0.997638681303332,0.999674727902867,1,1,1,1,1,1,1,0.999499691612165,0.999489504960095,0.993132059056596,0.961660139991356,0.790026572733081,0.853844279470894,0.982204193709653,1,1,1,1,1,1,1,1,1,0.99837030868146,1,1,1,1,1,1,0.474697223422158,0.7855363246623,1,1,1,1,1,0.616774857135305,0.207363153242338,0.542760687262976,0.272408753882002,0.0953453543517325,0.159353471379338,0.514129695416969,0.541450736648644,0.355242957865067,0.181372739114817,0.504991903073069,0.38432626774621,0.397434900809427,0.167976957983723,0.689540314227304,0.473875828073874,0.808649335408688,0.328118713359543,0.814405331700847,0.834869723378009,0.994444803830604,0.644322253220782,0.661100371684741,0.625727987896805,0.795591203580404,0.756184015783652,1,1,1,1,1,1,1,1,1,0.998448415217271,0.996174343682842,0.978672305735652,0.573136424369212,0.353680527875944,0.54600110231933,0.273530314269804,0.154065624611118,0.435053218403541,0.728412091758809,0.422181538981008,0.364348669863077,0.543784309027572,0.45736893389786,0.46560073800176,0.522000690643562,0.454699541455008,0.195748812384356,0.498575498441769,0.266444432689758,0.165609137079774,0.154711651282943,0.281852438456374,0,0.0653873490334274,0.790555068837904,0.0927906175820904,0.0381154252105573,0.73423219115948,0.552942807113986,0.558008025151844,0.839522772754381,0.105048224462384,0.803145509185243,0.269408117800493,0.0589776384485815,0.780609372134442,0.495616283403158,0.832104440005183,0.482690794706769,0.0565159770154142,0.647706913594742,0.855387138976889,0.598534574878737,0.854821321764691,0.617635299651318,0.729824128772238,0.360455219625595,0.177096370350323,0.684374667915415,0.340066249873771,0.534593188383031,0.892377929442639,0.820911783733781,0.747673414531425,0.852916503545101
"Opa12",0.872578541211046,0.99483358489541,1,1,1,0.996348531223951,0.996259125764973,0.998781084663324,0.999207894724206,0.999757428574836,0.999479246942708,0.999705704154547,0.998673207933078,0.998560836312236,0.999226162333681,0.998569747011164,0.998481752484033,0.992396707777128,0.963158638951993,0.802217964940241,0.868378299577684,0.982968815369096,1,1,1,1,0.999986561882363,0.999970018102766,0.999929434273208,0.999946438215369,0.999940940708915,0.998352343007068,0.999961920252786,0.999974985519916,0.999927803436009,0.99991571751249,0.99991483362715,0.99977840090336,0.52125019014043,0.808128035960055,1,1,1,1,1,0.652961314497939,0.265052079791625,0.583452282043188,0.210775760885051,0.157641852502175,0.211201414375813,0.55661427621076,0.578730128136862,0.405040158275641,0.117377425617861,0.545680717520385,0.417078916697514,0.442868258880906,0.223134979430975,0.715755774381664,0.514667039441626,0.826735288146091,0.374651079852279,0.832682438594765,0.852255876393451,0.994898196394326,0.666403721593059,0.680022417709307,0.644279965798172,0.802878568089074,0.726912023791916,1,1,1,1,1,1,1,0.999848866653089,0.999837055837455,0.998077449282878,0.995702349599902,0.978661543745848,0.597680569724592,0.403257141742639,0.575099132649616,0.244035320256315,0.108151756583082,0.402530930589063,0.69618320796167,0.448692083080712,0.30625753719846,0.49603425887266,0.404065628989934,0.486910994795002,0.520849088015056,0.401241750702807,0.132630676303097,0.54615781322604,0.205152633861276,0.101918465244857,0.0902371580105413,0.221049347427941,0.0653873490334274,0,0.764853622099643,0.0288679859144434,0.102366021089349,0.702773535474722,0.506174157687502,0.511601444799861,0.819340554892312,0.168441019087599,0.778797029784457,0.208207787838339,0.0126406125019085,0.753856265594743,0.445008832859839,0.810960027785488,0.431283219481802,0.0471611123553536,0.608334014212149,0.836912330816499,0.555159613945394,0.836280644470044,0.575772593676526,0.697935150717602,0.302655773473254,0.113609467332903,0.648219088577789,0.391868399325737,0.486544074238628,0.878317071496336,0.798513736162391,0.717545017392062,0.834154442275698
"Opa13",0.982016761442532,0.999294116068617,1,1,1,0.999680807015389,0.999674450567734,0.999708671352847,1,1,1,0.998114401542547,0.996551127029865,0.996486294418547,0.997049364818475,0.996700660724444,0.99663083277224,0.994927804061522,0.990230591125483,0.952170140598455,0.976655268103157,0.993831008079101,1,1,1,1,1,1,1,1,1,0.998525306196203,1,1,1,1,1,1,0.91377272079377,0.970830791537245,1,1,1,1,1,0.944332913979824,0.848621811970594,0.926548056746935,0.695224037264251,0.821429021521846,0.815609793252697,0.921028723685622,0.920308774177325,0.883420918290396,0.729997608953874,0.91481017938141,0.848237412272416,0.888342408244693,0.828067866810212,0.947660338115405,0.904792984144924,0.968897544278532,0.864322842169536,0.974419189161665,0.976517751591026,0.999041312200309,0.924185450736143,0.921234044227282,0.9040922207644,0.934292960238457,0.763778234821308,1,1,1,1,1,1,1,1,1,0.999520664399692,0.995814269626991,0.988669061489136,0.901261900947788,0.881992337144014,0.903704958458397,0.784762425316882,0.771644028590004,0.798979972541846,0.609029813757994,0.84063297697257,0.763826636863442,0.727727652820307,0.776937499082748,0.834447300797429,0.820695957604588,0.660965440457767,0.726267926997226,0.924670433100659,0.664653776643452,0.719244590505767,0.738342095976991,0.654549200743353,0.790555068837904,0.764853622099643,0,0.75300171515466,0.803552929245146,0.135018293995221,0.422145425782303,0.416106734289572,0.147274448788048,0.826618711012254,0.0344878141918981,0.67156592073784,0.767355431902116,0.0510729072339689,0.50197238788526,0.121427036540999,0.608820198460776,0.77400682294619,0.321053047599505,0.200241523305412,0.455273698204281,0.19822007518353,0.520100365413606,0.19469620691477,0.603384784119549,0.73400391171509,0.287672454132034,0.881884941665567,0.645799080932078,0.345717608823959,0.0864804470589961,0.107351351310429,0.191455696304016
"Oes06",0.879002513927201,0.995103522429897,1,1,1,0.997776049430861,0.998035851629561,0.999694197531452,1,1,1,1,1,1,1,0.999531082392578,0.999524173592794,0.993617460634425,0.966517182059654,0.80933069353143,0.875714187401583,0.984936940785398,1,1,1,1,1,1,1,1,1,0.998374937043561,1,1,1,1,1,1,0.541404994970789,0.817031769930146,1,1,1,1,1,0.670380441205565,0.291182567113058,0.602635197715938,0.184276078404636,0.185716942483116,0.234953949026198,0.576511611206109,0.596493876853504,0.427901743744221,0.090098450384784,0.564832916966328,0.432728784118478,0.463939370611049,0.248254591450278,0.729092877318396,0.533840804823702,0.835442312961341,0.395087837400914,0.843187614852443,0.860731990617012,0.995083560975284,0.676665224152416,0.688938412547481,0.653017829515577,0.806650978705108,0.713454182146101,1,1,1,1,1,1,1,1,1,0.998537091496403,0.996319937463895,0.979478147993646,0.609915032092285,0.426029184225956,0.589333075872162,0.261585501839312,0.131777387069096,0.413656330634762,0.681697261062847,0.461586141469885,0.28106017343664,0.474959222792198,0.380736604912638,0.49681528671879,0.528252846017368,0.377851163984396,0.104862887931373,0.565217391270959,0.178055990117763,0.0739549838191055,0.0628229061276602,0.194139194047954,0.0927906175820904,0.0288679859144434,0.75300171515466,0,0.130245235645379,0.688337940007084,0.485038498521825,0.4906207228429,0.809816747439875,0.195857185839612,0.767556558911024,0.181145883862243,0.0406857307416702,0.74153017726859,0.422244053810486,0.801173627879035,0.408182327621111,0.0743131503142015,0.590399999927654,0.828343738517421,0.535483870880992,0.827681937506401,0.556752597035691,0.683307675218588,0.276926939287721,0.0857142854707755,0.631699190241386,0.415548114237545,0.464862166465402,0.871773942195839,0.788157410765743,0.703703703601406,0.825454545406278
"Oes07",0.846211006987565,0.993714583922457,1,1,1,0.997141000505537,0.997044044219528,0.999002825519605,1,1,1,0.99952705130066,0.997701566360297,0.997485570300041,0.998713183206523,0.997884642485721,0.997727866739346,0.991124299888827,0.956122418711767,0.780168559273554,0.840268558532004,0.976523571127464,1,1,1,1,1,1,1,1,1,0.998368745694341,1,1,1,1,1,1,0.444087551529783,0.772353462716434,1,1,1,1,1,0.590566598978616,0.171640570719106,0.514628824756946,0.305082470931281,0.0575593967087054,0.128052700089706,0.48516780764229,0.516047603485737,0.323358988006973,0.21561442750165,0.477605425210187,0.364074371020222,0.368159456190531,0.134378913701319,0.669908797921009,0.446929648366549,0.793527654540412,0.299434554375404,0.797610677751141,0.819228364459287,0.994190899203402,0.631936369788958,0.650580360911457,0.615556055378844,0.791580512312914,0.771630983382738,1,1,1,1,1,1,1,1,1,0.998416116132027,0.9951839160542,0.977455069604976,0.556873554927277,0.321977649012269,0.526730759838049,0.306181129080859,0.188665083022231,0.463502688757499,0.744716628069532,0.405839054627083,0.394857239229518,0.568405076095755,0.485097846841729,0.452727111770227,0.54745244378144,0.482516426708608,0.229781221228234,0.471314010830149,0.301040705680183,0.201467728674153,0.189303248047886,0.314330599516631,0.0381154252105573,0.102366021089349,0.803552929245146,0.130245235645379,0,0.750562806372374,0.577204676756495,0.582068983554167,0.850123235751217,0.068695569492086,0.815442559816893,0.302142680098432,0.0944144706761088,0.794153491971433,0.522031725556156,0.842750252501116,0.509561189679926,0.0919660225449035,0.667925646208162,0.864665708461377,0.620926142412721,0.864133536449698,0.639201984134359,0.746056349433873,0.391067255138701,0.211397528441044,0.702868464532091,0.306929765245672,0.559568464721763,0.8994117874028,0.832202293618417,0.762980184786763,0.862341831396357
"Oes08",0.97650521326776,0.999076290836634,1,1,0.998924598557259,0.999582212969485,0.999509719323295,0.999641203654979,1,1,1,0.999849483964002,0.999691807412564,0.999684450528526,0.999746001366177,0.999501539816517,0.999544029374299,0.997409958206803,0.991863274683161,0.943379125610685,0.974240664929444,0.996628222925751,1,1,1,1,1,1,1,1,0.999761324925809,0.998486723916652,1,0.999976420061019,0.999968392317724,1,1,1,0.893084638346732,0.962038491473369,1,1,1,1,0.998881200631798,0.928500971744831,0.810684056291011,0.909469718236385,0.624440271263213,0.77338619994867,0.770575814252112,0.902069848530769,0.901778265051157,0.854140073189461,0.665329613527901,0.894661263504526,0.813398064163183,0.861180554176998,0.785486988184445,0.936715555023979,0.881838474513032,0.964201447308456,0.831301018172311,0.968491501957225,0.972193996651568,0.998768056056844,0.903919044514611,0.900827641464811,0.880026657324601,0.918404651427459,0.728956805916319,1,1,1,0.999758462334542,0.999032357773504,1,1,1,1,0.999411673894933,0.997929386006584,0.989429531955356,0.879335912829176,0.852933953693576,0.88166103657702,0.735902898832122,0.717011902385657,0.75753645128475,0.550058689700849,0.804715898244761,0.712297630766192,0.675005952809066,0.731037834435991,0.799999383541623,0.786527171247195,0.589715574775508,0.661010378907278,0.902448283431667,0.581986270515173,0.647336270086432,0.67461744677313,0.571752591929697,0.73423219115948,0.702773535474722,0.135018293995221,0.688337940007084,0.750562806372374,0,0.305694436808126,0.300446268000385,0.275262007860316,0.778795794373954,0.168698431668446,0.593482761594042,0.707545860724301,0.109444340363343,0.399054086204277,0.252239790287413,0.527839705088651,0.718253321332759,0.201179344178188,0.325731553117257,0.353318032101997,0.323848605164228,0.43270044979449,0.0710427191289121,0.514217273097946,0.67025178557879,0.168769012123992,0.851852320798681,0.575991583591884,0.45915883635748,0.218890723242834,0.0306660992592234,0.318149043267698
"Oes09",0.956315739824278,0.998272346989638,1,1,1,0.999217932489115,0.999200385232619,0.999448661843054,1,1,1,0.99941909176677,0.998409139714927,0.998345106487733,0.998825154733492,0.998392473558111,0.998335033665742,0.994996936825035,0.984184322123996,0.903962802360869,0.951249085877542,0.992384388660448,1,1,1,1,1,1,1,1,1,0.998424568369534,1,1,1,1,1,1,0.807707554328174,0.930404589718301,1,1,1,1,1,0.868848046851187,0.672058817947509,0.836058285235055,0.404033000403209,0.612033215674691,0.615392777697433,0.823402851752094,0.825082829923894,0.743937459071857,0.456597807743842,0.812250723492649,0.695471010103783,0.757210748060119,0.635208618703878,0.885840051516882,0.792313850168301,0.933575141430649,0.711015956788445,0.940302747924721,0.947063508917242,0.997839375565769,0.839031988515841,0.837240678536345,0.808171318424026,0.879170406722491,0.651485280278976,1,1,1,1,1,1,1,1,1,0.999104688787787,0.9964495277535,0.984581118880389,0.798958667213327,0.742161029293165,0.798856787402748,0.580752740810964,0.537477476680047,0.633670646780445,0.40998020449076,0.692070778509432,0.555188648576254,0.530023114519916,0.597372667104323,0.69338053095772,0.687929951533683,0.385031998742846,0.451459026727336,0.824278209525226,0.337355513667393,0.426690390896609,0.469339950975228,0.322284948446791,0.552942807113986,0.506174157687502,0.422145425782303,0.485038498521825,0.577204676756495,0.305694436808126,0,0.00732546470926434,0.535364503658178,0.621266170347005,0.450080574053929,0.356702701058696,0.512404239446565,0.400562136160324,0.113466597536213,0.517067643165792,0.2997796557557,0.529989559721394,0.147640960364497,0.573876564473484,0.0879483106553108,0.57246310604122,0.207345777697931,0.29655732910714,0.248646858252896,0.464042501134842,0.211448037859554,0.740576682327932,0.384155473322922,0.670070817475034,0.490711315300998,0.331976573980553,0.567717014413886
"Oes10",0.956937420389061,0.998297244533725,1,1,1,0.99922922325271,0.999211976875331,0.999453588031382,1,1,1,0.998305548814481,0.995391907968,0.995208542870178,0.996587156955443,0.995863645517058,0.995689078924466,0.992324015110761,0.980783109006846,0.901923083002885,0.948077345582877,0.988604897002878,1,1,1,1,1,1,1,1,1,0.998425654733798,1,1,1,1,1,1,0.806604450396344,0.931365462243596,1,1,1,1,1,0.870399749046265,0.672674093343001,0.83456698059063,0.407134994458552,0.616043863665021,0.616594739631219,0.822089180580443,0.823783953764758,0.74367940861107,0.459348218307831,0.81111191818688,0.695758997964973,0.756792020235565,0.636223616707259,0.883715198891833,0.791451830810341,0.930721761783829,0.711157889016352,0.939106371207628,0.943986247426254,0.997866396653205,0.84083780839924,0.838975216966692,0.810089952396964,0.880185744827301,0.653150831613256,1,1,1,1,1,1,1,1,1,0.999112469089489,0.994628588093768,0.982848005804358,0.798130472669074,0.741925694915523,0.797986909101349,0.582135654539099,0.539424145434804,0.634426774403692,0.411603642140261,0.692370008525512,0.556706746871758,0.531456037269184,0.598410704214486,0.693642404098874,0.688198873144067,0.387831007268863,0.454238038985809,0.826612405900471,0.343824777672763,0.432662183325595,0.472000128931747,0.327693955934842,0.558008025151844,0.511601444799861,0.416106734289572,0.4906207228429,0.582068983554167,0.300446268000385,0.00732546470926434,0,0.531059621651382,0.625743835186462,0.444219723701085,0.360272454868816,0.516012350878982,0.394393943093944,0.118282485191769,0.51168030102873,0.303175628895417,0.53212132936961,0.140467416594614,0.568942885885658,0.0922863419913563,0.567517559292146,0.210755330211691,0.289861565532142,0.25295060409034,0.466722935562408,0.2044392403623,0.740358885172086,0.386702754766809,0.666014538493125,0.485129740854679,0.325442547364582,0.562731833764373
"Oes11",0.986557261766272,0.999473038775972,1,1,1,0.999761758806097,0.999791816519718,0.999923580665752,1,1,1,1,1,1,1,0.999886909262623,0.999891994888984,0.998595463235041,0.995446281353149,0.966014668182001,0.985384592298723,0.99826874943781,1,1,1,1,1,1,1,1,1,0.998577525151593,1,1,1,1,1,1,0.937759919431182,0.978125539081823,1,1,1,1,1,0.958872654275238,0.887542000145186,0.947484913586157,0.764973949736981,0.864501241590703,0.861148443179408,0.943068155969986,0.942516873102763,0.913985496465849,0.793548733800536,0.938381261869616,0.88522437628509,0.917967087951304,0.871242377487415,0.963335254658585,0.930584937011231,0.979485772712914,0.899154112441057,0.982133533363163,0.984270494323844,0.999273374054372,0.94184689474303,0.939236522691049,0.92548372854911,0.947930349673643,0.800653171349515,1,1,1,1,1,1,1,1,1,0.999621598380061,0.998734706360733,0.992910682171886,0.926685329129164,0.913211715781156,0.929027869311179,0.834748898577387,0.826125551704515,0.84319824949017,0.674810109009706,0.878181876310012,0.816850804085287,0.783416810838458,0.825240228948095,0.871934813728741,0.858650130356564,0.733243799476057,0.79044394537773,0.943275643922824,0.738738557342335,0.782976591038029,0.800379693109133,0.73153958906962,0.839522772754381,0.819340554892312,0.147274448788048,0.809816747439875,0.850123235751217,0.275262007860316,0.535364503658178,0.531059621651382,0,0.867920926300452,0.120986148807995,0.746597665802038,0.822443163199799,0.194002824821978,0.604869225380271,0.0522758378264444,0.690701156695779,0.828999620666983,0.445698087367312,0.269724693050771,0.560208373612834,0.0541813838534518,0.611334759094343,0.327910961011546,0.690883257841052,0.796712221138546,0.413213700524612,0.91323126209386,0.717988281994583,0.210722371766877,0.0923606821237541,0.250612598297325,0.047168136996283
"Oes12",0.825502690685358,0.992823114869113,1,1,1,0.996732418204129,0.996614129819247,0.99907218128002,1,1,1,0.999824026177261,0.99910340581935,0.999013497754647,0.999511140489202,0.998852595916551,0.998780365373175,0.991910326697366,0.954301857001774,0.767456526327031,0.823745570117029,0.976755907101644,1,1,1,1,1,1,1,1,1,0.998366019649678,1,1,1,1,1,1,0.391925960102354,0.745097175429042,1,1,1,1,1,0.547562053127896,0.109269092662069,0.467517802589584,0.366105274152982,0.0191702293553105,0.137450872081912,0.436338803310474,0.47416819808723,0.268530857965136,0.280160330567881,0.431796535406099,0.330981427307958,0.318438160526623,0.0761313777795763,0.639818053428405,0.401855593797627,0.773217155772043,0.250714305126557,0.774715934241354,0.7988436360834,0.993689139365924,0.608202529670439,0.630635241578754,0.596478676808138,0.784215455923379,0.797716309695215,1,1,1,1,1,1,1,1,1,0.998356605774663,0.995676092592176,0.977520731224335,0.531625682559972,0.267500535897654,0.496089153779038,0.367154238098756,0.254067817911646,0.515775661438462,0.773824325595922,0.379712716795106,0.451311022985339,0.613158693037029,0.535933915492146,0.477997161962974,0.593816042377504,0.533527304955217,0.293838563149086,0.416090272821414,0.361216907726339,0.265224411845639,0.254686795463982,0.374930255188305,0.105048224462384,0.168441019087599,0.826618711012254,0.195857185839612,0.068695569492086,0.778795794373954,0.621266170347005,0.625743835186462,0.867920926300452,0,0.837238307379118,0.363297692287801,0.162058949187578,0.818211666066795,0.570276458875184,0.86156694706005,0.558699701761645,0.159652959195384,0.704305204842087,0.881029281118276,0.661409377602135,0.880557333475769,0.678121025888649,0.775030987309517,0.447734618656146,0.276083788830455,0.736025801434509,0.249640637111764,0.605007617417196,0.91177291572565,0.852179921129707,0.790255794185519,0.878968151034464
"Oes13",0.983205745326884,0.999341014863716,1,1,1,0.999702028857258,0.999696129401092,0.999724316231903,1,1,1,0.989539445369136,0.98138062634413,0.981051710563227,0.983932991085046,0.982743549436764,0.982361812186007,0.980599686883036,0.974286422365092,0.939465157913094,0.965132707220097,0.977164874451225,1,1,1,1,1,1,1,1,1,0.998536566647502,1,1,1,1,1,1,0.915053167607071,0.972736488999189,1,1,1,1,1,0.947942954881527,0.856429432520913,0.925283527149852,0.710465768226785,0.832331802623587,0.812585376184333,0.926079872113342,0.908933168822251,0.89070812375892,0.734014112321968,0.903768517342649,0.845520729376184,0.879130333780043,0.828999398717646,0.934420371178711,0.89449504527279,0.954076626403512,0.856759695356793,0.976103759881805,0.978066285820549,0.999101461270999,0.928722809659168,0.925839389956493,0.909535584158441,0.937712343915702,0.772595233549778,1,1,1,1,1,1,1,1,1,0.999546044700663,0.99256342522847,0.987445763334846,0.898805060054906,0.888118246169326,0.893828149776693,0.783680911988106,0.778128931512417,0.795921747087734,0.614197908822286,0.835044581993123,0.762560818671944,0.728344338597463,0.775053340134566,0.829504561013324,0.816722829911338,0.665066885310485,0.727078236564232,0.929516106839188,0.683467356783888,0.735487123787466,0.742979445798237,0.673826084304454,0.803145509185243,0.778797029784457,0.0344878141918981,0.767556558911024,0.815442559816893,0.168698431668446,0.450080574053929,0.444219723701085,0.120986148807995,0.837238307379118,0,0.68219698976377,0.781170040644293,0.0754417593814137,0.513981690631545,0.0873048334336963,0.615502161547725,0.782130885697274,0.33956210459575,0.184509595178092,0.46852433911612,0.164859268148907,0.530147985012323,0.216111876511298,0.623066907471975,0.734372398585734,0.30674575057149,0.884909554459288,0.650436795378237,0.314985379376348,0.0521481658977357,0.138850517778365,0.158011212527042
"Eif75",0.914529914529915,0.99657777221318,1,1,0.996451006139759,0.998448065510248,0.998167692710383,0.999206355795091,1,1,1,0.989189424068527,0.959103951538784,0.956403729637213,0.973898649383459,0.968336426430301,0.966254803580194,0.959995031894444,0.919791115688777,0.803087501216134,0.848367029548989,0.925866733903103,1,1,1,1,1,1,1,1,0.999717956891034,0.998386872676386,1,0.999974581306889,0.999961406805693,1,1,1,0.620951068228808,0.867663981588032,1,1,1,1,0.995929995929996,0.754008459420814,0.424547068950649,0.660588155412337,0.0940520512337586,0.350105060823123,0.338077247371991,0.668035644524497,0.639785796639792,0.54525197371555,0.125124960307347,0.615941614880542,0.491461972748519,0.534125941574693,0.354711403404483,0.740874750563128,0.589035238138913,0.820146752001668,0.474068814681707,0.880335061826885,0.889544467270156,0.996216858183603,0.738594126657451,0.743772242111144,0.707966660296082,0.827798524383531,0.625856767040549,1,1,1,0.999727631758137,0.998367346938775,1,1,1,1,0.998726684688133,0.983220908656887,0.971777098705622,0.640768375867432,0.536303550538694,0.62666391860682,0.340465891890536,0.247207212806834,0.459076099451964,0.572529968951492,0.507250786292684,0.327808977188661,0.348560462297194,0.413718257893868,0.533982018287037,0.555320591749118,0.213841392006067,0.121708667262243,0.67704300566901,0.0333247599867226,0.108646396807323,0.135328464170572,0.0465783727311739,0.269408117800493,0.208207787838339,0.67156592073784,0.181145883862243,0.302142680098432,0.593482761594042,0.356702701058696,0.360272454868816,0.746597665802038,0.363297692287801,0.68219698976377,0,0.213828004178198,0.648537600235768,0.263579949356966,0.726222729541201,0.24773147411723,0.216183724556576,0.460107506697114,0.761454980614949,0.394467838018173,0.760569068629086,0.419717405676055,0.574551104517875,0.120629162515933,0.135321304838346,0.510442773600668,0.514529009278549,0.312151841531611,0.820755486234316,0.709102164048224,0.60560523154811,0.758413758199204
"Eif07",0.871034551663864,0.994768550184503,1,1,1,0.997623064641708,0.997548841931325,0.999060823646763,1,1,1,0.998490569327715,0.993161056970916,0.992577815842875,0.996021865833837,0.994621951520005,0.994199505536141,0.987903721573926,0.954643975955189,0.79503177226229,0.855972552450771,0.971550016629463,1,1,1,1,1,1,1,1,1,0.998373147882321,1,1,1,1,1,1,0.507515542738561,0.805999192790195,1,1,1,1,1,0.645564920231458,0.252519867636929,0.570903589211909,0.216916094835226,0.148006466639659,0.200253697451156,0.544064941150644,0.567235575461228,0.392822798138387,0.123718509624916,0.533801969975952,0.408741268606442,0.431224736740634,0.211443738138665,0.704828064520692,0.503235545541094,0.81473301257564,0.362906361889429,0.821252283195232,0.839042267795187,0.99485444905732,0.66486409389377,0.678718851394794,0.642936004601655,0.802513229625677,0.731622476826996,1,1,1,1,1,1,1,1,1,0.998503982341355,0.99332312226404,0.976253100418379,0.58966238402264,0.3911101668821,0.566024241154774,0.235851410616713,0.0978942362459575,0.396734663648738,0.699484317050352,0.441647455089602,0.312077075981441,0.500870133929688,0.40943563315817,0.480618966222943,0.515966206464036,0.406626447201321,0.138368612261934,0.541626708869785,0.216242044162326,0.113256926397103,0.0966155844235504,0.227396616160533,0.0589776384485815,0.0126406125019085,0.767355431902116,0.0406857307416702,0.0944144706761088,0.707545860724301,0.512404239446565,0.516012350878982,0.822443163199799,0.162058949187578,0.781170040644293,0.213828004178198,0,0.756457919589038,0.449786015206894,0.813026529574017,0.436128856483089,0.0347133925719919,0.612112094368599,0.838721943491335,0.559300325017761,0.838096611319887,0.579777007746839,0.701020738812712,0.308025840175019,0.119365471509841,0.651701529070327,0.379347434337378,0.491099445864186,0.879699159385675,0.800700406475121,0.72046542849373,0.835991759558116
"Eif08",0.981066673734051,0.999256617022049,1,1,1,0.999663837078621,0.999657111670349,0.99969646191258,1,1,1,0.978750553055948,0.974979419308693,0.95030595402385,0.958585472939677,0.955442106202491,0.976159273731486,0.968209351708609,0.940680643251656,0.904126723159296,0.960737259451551,0.969168334110482,1,1,1,1,1,1,1,1,1,0.998517219310281,1,1,1,1,1,1,0.904650898892608,0.96931029132547,1,1,1,1,1,0.941455235840655,0.839491416348467,0.916081448274588,0.679835496746777,0.812800990640588,0.791293632663984,0.917009157914554,0.889612061066541,0.877638081181825,0.704975239400951,0.89188496622324,0.828574580816615,0.85413709725138,0.809240088619669,0.907068229836869,0.865018543181036,0.938795084384536,0.811111243086351,0.973073772726283,0.975280764366252,0.99899355905698,0.920603017482347,0.917607454624066,0.899819605065777,0.931632752909241,0.757103025840827,1,1,1,1,1,1,1,1,1,0.999500885344281,0.991931766479462,0.986382777493746,0.887431801579841,0.874757161178163,0.879712889368384,0.76080602349264,0.753704770139708,0.768752100377057,0.575496423284945,0.809766835669351,0.738338158528965,0.696971782220485,0.729278090133529,0.812418119482829,0.785623677256985,0.625917114038804,0.690348061396824,0.920811680276225,0.649904843997258,0.706468954304459,0.714691326488298,0.639445620072275,0.780609372134442,0.753856265594743,0.0510729072339689,0.74153017726859,0.794153491971433,0.109444340363343,0.400562136160324,0.394393943093944,0.194002824821978,0.818211666066795,0.0754417593814137,0.648537600235768,0.756457919589038,0,0.464826381638177,0.146939224016093,0.555317049629767,0.757512499310032,0.268818962137128,0.225046620101686,0.401210026079183,0.223047283205166,0.469399277456295,0.141877683107231,0.58466375420656,0.70032858722244,0.233660579452144,0.871103734139399,0.595719602897855,0.368385077245881,0.112204048788414,0.0791046853545556,0.216355375887384
